step,loss,eval_loss
257,3.177792,
258,3.388165,
259,3.137888,
260,3.258807,
261,3.196018,
262,3.359997,
263,3.293975,
264,3.465757,
265,3.062539,
266,3.125215,
267,3.320200,
268,3.086079,
269,3.200694,
270,3.355177,
271,3.341813,
272,3.442015,
273,3.564422,
274,3.431919,
275,3.440516,3.451323
276,3.386625,
277,3.072192,
278,3.263975,
279,3.515366,
280,3.421205,
281,3.325613,
282,3.193913,
283,3.227298,
284,3.396151,
285,3.385504,
286,3.312785,
287,3.470540,
288,3.447166,
289,3.510301,
290,3.311578,
291,3.024209,
292,3.086663,
293,3.442064,
294,3.445025,
295,3.438981,
296,3.548307,
297,3.248116,
298,3.383567,
299,3.637889,
300,3.500017,3.503975
301,3.271264,
302,3.392947,
303,3.269359,
304,3.571459,
305,3.555811,
306,3.471718,
307,3.434016,
308,3.020789,
309,3.523167,
310,3.286429,
311,3.473503,
312,3.385292,
313,3.477139,
314,3.399953,
315,3.647331,
316,3.465710,
317,3.466760,
318,3.315588,
319,3.061707,
320,3.007482,
321,3.632758,
322,3.629461,
323,3.567814,
324,3.457147,
325,3.081289,3.459636
326,3.304406,
327,3.464851,
328,3.282893,
329,3.402842,
330,3.221126,
331,3.296171,
332,3.620143,
333,3.223041,
334,3.187718,
335,3.118578,
336,3.511514,
337,3.348991,
338,3.385480,
339,3.352863,
340,3.262080,
341,3.205542,
342,3.248102,
343,3.355442,
344,3.245401,
345,3.487817,
346,3.345124,
347,3.205774,
348,3.491927,
349,3.284545,
350,3.310581,3.428393
351,3.123071,
352,3.449472,
353,3.186695,
354,3.351403,
355,3.378292,
356,3.185474,
357,3.501857,
358,3.565561,
359,3.746222,
360,3.521955,
361,4.119084,
362,4.321516,
363,4.572033,
364,5.655733,
365,5.649112,
366,6.066082,
367,5.729156,
368,5.456729,
369,5.057167,
370,5.227657,
371,5.335053,
372,5.722748,
373,5.464298,
374,5.273849,
375,5.348050,4.766318
376,4.521259,
377,3.960895,
378,4.263524,
379,4.223341,
380,4.540189,
381,4.473024,
382,3.745573,
383,4.125807,
384,3.682619,
385,3.485405,
386,3.544704,
387,3.507535,
388,3.265921,
389,3.348095,
390,3.552355,
391,3.819856,
392,3.373923,
393,3.365290,
394,3.185602,
395,3.554299,
396,3.669412,
397,3.387443,
398,3.527977,
399,3.350496,3.466084
