step,loss,eval_loss
0,3.147077,2.993097
1,3.166756,
2,2.856972,
3,2.834026,
4,3.105707,
5,2.923583,
6,3.072078,
7,2.965950,
8,3.117888,
9,2.890079,
10,2.917710,
11,2.870963,
12,2.896622,
13,2.837933,
14,2.828466,
15,2.832270,
16,3.031125,
17,3.020479,
18,3.194593,
19,2.801981,
20,3.047125,
21,3.102146,
22,3.115716,
23,2.950047,
24,3.020728,
25,2.794570,2.975526
26,3.185483,
27,2.968928,
28,2.846292,
29,3.090270,
30,3.097108,
31,3.044171,
32,3.286510,
33,3.315468,
34,2.884125,
35,3.112059,
36,2.802838,
37,3.137819,
38,2.851180,
39,3.229987,
40,3.090645,
41,3.173081,
42,3.070126,
43,2.999182,
44,2.805315,
45,2.965449,
46,3.456142,
47,2.816254,
48,2.929194,
49,3.294285,
50,3.333332,3.199003
51,3.154385,
52,3.098808,
53,3.176650,
54,3.133841,
55,3.330588,
56,3.367716,
57,3.312827,
58,3.351165,
59,3.418298,
60,3.393147,
61,3.256675,
62,3.540162,
63,3.345505,
64,3.223020,
65,3.357367,
66,3.474557,
67,3.180877,
68,3.397859,
69,3.460354,
70,3.489567,
71,3.457311,
72,3.185282,
73,3.322627,
74,3.315454,
75,3.523723,3.314422
76,3.394492,
77,3.351796,
78,3.279759,
79,3.180376,
80,3.448111,
81,3.546115,
82,3.184797,
83,3.402502,
84,3.133709,
85,3.227950,
86,3.480649,
87,3.230014,
88,3.458210,
89,3.595409,
90,3.291811,
91,3.275918,
92,3.435284,
93,3.225476,
94,3.382558,
95,3.433176,
96,3.418073,
97,3.415535,
98,3.460328,
99,3.505121,
100,3.586358,3.402047
101,3.274366,
102,3.430790,
103,3.285739,
104,3.634748,
105,3.066470,
106,3.838589,
107,3.466847,
108,3.787287,
109,3.554868,
110,3.395702,
111,3.620566,
112,3.348967,
113,3.554386,
114,3.783959,
115,3.700750,
116,3.625122,
117,3.891471,
118,3.745313,
119,4.440007,
120,4.813559,
121,5.444134,
122,5.771902,
123,5.187880,
124,5.820347,
125,5.834728,5.527927
126,5.326312,
127,5.257220,
128,5.118323,
129,4.684302,
130,4.277499,
131,4.060216,
132,3.844410,
133,3.845800,
134,3.787450,
135,3.465589,
136,3.710629,
137,3.660076,
138,3.478632,
139,3.608819,
140,3.561250,
141,3.252737,
142,3.279004,
143,3.355144,
144,3.224854,
145,3.281720,
146,3.367516,
147,3.187930,
148,3.310525,
149,3.170535,
150,3.705094,3.458571
151,3.719683,
152,3.498922,
153,3.275265,
154,3.429724,
155,3.341092,
156,3.630945,
157,3.270741,
158,3.613480,
159,3.342009,
160,3.237025,
161,3.407192,
162,3.396305,
163,3.131501,
164,3.459045,
165,3.398110,
166,3.304916,
167,3.237573,
168,3.513693,
169,3.418543,
170,3.500055,
171,3.325035,
172,3.644239,
173,3.184899,
174,3.313751,
175,3.173753,3.512298
176,3.664999,
177,3.190320,
178,3.565265,
179,3.470749,
180,3.446675,
181,3.384878,
182,3.507556,
183,3.312843,
184,3.295833,
185,3.197613,
186,3.453895,
187,3.117060,
188,3.336501,
189,3.476179,
190,3.285675,
191,3.699816,
192,3.153334,
193,3.600819,
194,3.640128,
195,3.853528,
196,3.502565,
197,3.498949,
198,3.499853,
199,3.752192,
200,3.640775,3.649945
201,3.663599,
202,3.563894,
203,3.626282,
204,3.629024,
205,3.736471,
206,3.700085,
207,3.567495,
208,3.694844,
209,3.575830,
210,3.839144,
211,3.685290,
212,3.540840,
213,3.721295,
214,3.710477,
215,3.572176,
216,3.257339,
217,3.359885,
218,3.760694,
219,3.204800,
220,3.339067,
221,3.497902,
222,3.360571,
223,3.459816,
224,3.521191,
225,3.405055,3.499239
226,3.171738,
227,3.298657,
228,3.410697,
229,3.491303,
230,3.426286,
231,3.566764,
232,3.383769,
233,3.195820,
234,3.342230,
235,3.544705,
236,3.198001,
237,3.391479,
238,3.288686,
239,3.367318,
240,3.612957,
241,3.527331,
242,3.376501,
243,3.597972,
244,3.523838,
245,3.402006,
246,3.585845,
247,3.458049,
248,3.562072,
249,3.654146,
250,3.388577,3.503869
251,3.064913,
252,3.484282,
253,3.592384,
254,3.567852,
255,3.283738,
256,3.309201,
257,3.598732,
258,3.570638,
259,3.682058,
260,3.317785,
261,3.710080,
262,3.573278,
263,3.725151,
264,3.537662,
265,3.570761,
266,3.466004,
267,3.244062,
268,3.480081,
269,3.395688,
270,3.304903,
271,3.537147,
272,3.324987,
273,3.303060,
274,3.403779,
275,3.384119,3.598632
276,3.521976,
277,3.404862,
278,3.667436,
279,3.388026,
280,3.568307,
281,3.644072,
282,3.367155,
283,3.648516,
284,3.579262,
285,3.478618,
286,3.528210,
287,3.671899,
288,3.347422,
289,3.317042,
290,3.386402,
291,3.412303,
292,3.189962,
293,3.449492,
294,3.782004,
295,3.804731,
296,3.722474,
297,3.487523,
298,3.468705,
299,3.367004,
300,3.469085,3.631293
301,3.614320,
302,3.443897,
303,3.389982,
304,3.769491,
305,3.265866,
306,3.329599,
307,3.720164,
308,3.357928,
309,3.400269,
310,3.353045,
311,3.825448,
312,3.632636,
313,3.460023,
314,3.554615,
