step,loss,eval_loss
0,3.147733,3.005587
1,3.367836,
2,3.119615,
3,3.239500,
4,2.851708,
5,2.831901,
6,2.751530,
7,2.935833,
8,2.877959,
9,2.979250,
10,2.861348,
11,2.878667,
12,2.608945,
13,2.938023,
14,2.560027,
15,2.718595,
16,2.904896,
17,2.827730,
18,2.735896,
19,2.965047,
20,2.881417,
21,2.869349,
22,2.740359,
23,2.815278,
24,2.822385,
25,2.822753,2.815021
26,3.040690,
27,2.918861,
28,2.811078,
29,2.804800,
30,2.809429,
31,2.942605,
32,2.986228,
33,2.952184,
34,2.971740,
35,2.878327,
36,2.923978,
37,2.945633,
38,2.671156,
39,2.776368,
40,2.929503,
41,2.951167,
42,2.901383,
43,2.987865,
44,2.934064,
45,2.899439,
46,2.935194,
47,2.785167,
48,2.953987,
49,3.013723,
50,2.811196,2.947977
51,3.255362,
52,2.982195,
53,3.104104,
54,3.032319,
55,2.968119,
56,3.070298,
57,3.118395,
58,2.873068,
59,2.838106,
60,3.144102,
61,3.096597,
62,3.090860,
63,2.994976,
64,3.223644,
65,3.103657,
66,2.881336,
67,3.152439,
68,2.798488,
69,2.939788,
70,3.075310,
71,3.035159,
72,2.981186,
73,3.164749,
74,2.869161,
75,3.012275,3.076258
76,2.820324,
77,2.940703,
78,2.945340,
79,3.060014,
80,2.971342,
81,3.198250,
82,3.043353,
83,2.983362,
84,2.995498,
85,2.901639,
86,3.204562,
87,3.148121,
88,3.012437,
89,3.079823,
90,2.841063,
91,3.175962,
92,3.272125,
93,3.085370,
94,2.969906,
95,2.836552,
96,3.016518,
97,3.218593,
98,3.214987,
99,3.080746,
100,3.094035,3.066126
101,3.045410,
102,3.439400,
103,3.188898,
104,3.290271,
105,2.980155,
106,2.865900,
107,3.098464,
108,3.125505,
109,3.147100,
110,3.029887,
111,2.985463,
112,2.926970,
113,3.116693,
114,3.089573,
115,3.131848,
116,2.802532,
117,3.082581,
118,3.074208,
119,3.072590,
120,3.058752,
121,3.291433,
122,3.215989,
123,3.041560,
124,3.144843,
125,3.156981,3.118841
126,3.192676,
127,3.128185,
128,3.077860,
129,3.065698,
130,3.248530,
131,3.106705,
132,2.802377,
133,3.237639,
134,3.119208,
135,3.155818,
136,3.325334,
137,3.132076,
138,3.054848,
139,2.997577,
140,2.982359,
141,3.013745,
142,3.061193,
143,3.325877,
144,3.012043,
145,3.270372,
146,3.156539,
147,3.094239,
148,3.129692,
149,2.968855,
150,3.207716,3.156431
151,3.132537,
152,3.084826,
153,3.074999,
154,2.980174,
155,2.801640,
156,3.217355,
157,2.968082,
158,3.238297,
159,2.982573,
160,3.122134,
161,3.134271,
162,3.046031,
163,3.266287,
164,3.120154,
165,3.045998,
166,2.884989,
167,2.984119,
168,2.909067,
169,3.151869,
170,3.119544,
171,3.044785,
172,3.279973,
173,3.042760,
174,3.201463,
175,3.010698,3.153302
176,3.040015,
177,3.274863,
178,3.073178,
179,3.287644,
180,3.206273,
181,3.038535,
182,3.077425,
183,3.287671,
184,3.189781,
185,3.204010,
186,3.052055,
187,2.949502,
188,3.091011,
189,3.108822,
190,3.230462,
191,3.062259,
192,3.044486,
193,3.116996,
194,3.093827,
195,3.264733,
196,3.264302,
197,2.937082,
198,3.063876,
199,3.043864,
200,3.100487,3.168741
201,3.192093,
202,3.050616,
203,3.283437,
204,2.996924,
205,3.239263,
206,3.228067,
207,3.220161,
208,2.939376,
209,2.780087,
210,3.150516,
211,2.931330,
212,3.250049,
213,3.141456,
214,3.192355,
215,2.979761,
216,3.211659,
217,3.466165,
218,3.003652,
219,3.174479,
220,3.243025,
221,2.988475,
222,3.376241,
223,3.128668,
224,3.044833,
225,3.467625,3.179872
226,3.092966,
227,3.168359,
228,3.331497,
229,3.210825,
230,3.144559,
231,3.002483,
232,2.911778,
233,3.168363,
234,3.351619,
235,3.129150,
236,3.350646,
237,3.119861,
238,3.095897,
239,3.047416,
240,3.109770,
241,3.100026,
242,3.035651,
243,3.065026,
244,3.213546,
245,3.100447,
246,3.113692,
247,2.947693,
248,3.221671,
249,3.073580,
250,3.000058,3.168774
251,3.298151,
252,2.914484,
253,2.941885,
254,3.161730,
255,3.042073,
256,3.064132,
257,2.982199,
258,3.181346,
259,2.962188,
260,3.050435,
261,3.035304,
262,3.168424,
263,3.051807,
264,3.207427,
265,2.841384,
266,2.920113,
267,3.177054,
268,2.867188,
269,2.949978,
270,3.166653,
271,3.082218,
272,3.157743,
273,3.279887,
274,3.183833,
275,3.223726,3.163249
276,3.136661,
277,2.877585,
278,3.060807,
279,3.279620,
280,3.102015,
281,3.063180,
282,2.971736,
283,3.035249,
284,3.261493,
285,3.117152,
286,3.118730,
287,3.257604,
288,3.257518,
289,3.285339,
290,3.100196,
291,2.780130,
292,2.860811,
293,3.185425,
294,3.208020,
295,3.187266,
296,3.331569,
297,2.996346,
298,3.148319,
299,3.360159,
300,3.303038,3.192329
301,3.081414,
302,3.123925,
303,3.018207,
304,3.263045,
305,3.252954,
306,3.205512,
307,3.260041,
308,2.834429,
309,3.161671,
310,3.008601,
311,3.188849,
312,3.113292,
313,3.261430,
314,3.192852,
315,3.397786,
316,3.273017,
317,3.227626,
318,3.101748,
319,2.872789,
320,2.779650,
321,3.366153,
322,3.412142,
323,3.342037,
324,3.216956,
325,2.852433,3.144585
326,3.009125,
327,3.172897,
328,3.049316,
329,3.121157,
330,3.020869,
331,3.056800,
332,3.317966,
333,3.045506,
334,2.944521,
335,2.907799,
336,3.241060,
337,3.120658,
338,3.154471,
339,3.140385,
340,3.005572,
341,2.950348,
342,2.970063,
343,3.087040,
344,3.006004,
345,3.178603,
346,3.136607,
347,2.980403,
348,3.205471,
349,3.070033,
350,3.117235,3.154040
351,2.879752,
352,3.245138,
353,2.986607,
354,3.170053,
355,3.099993,
356,2.988629,
357,3.214139,
358,3.185219,
359,3.239293,
360,2.823197,
361,3.210441,
362,3.233033,
363,3.147965,
364,3.385854,
365,2.922187,
366,3.261064,
367,3.028894,
368,3.132234,
369,3.174313,
370,3.178195,
371,2.978004,
372,3.101027,
373,2.971395,
374,2.992803,
375,3.373584,3.166265
376,2.842322,
377,2.835019,
378,3.245755,
379,3.065667,
380,3.171284,
381,3.421372,
382,2.956213,
383,3.401026,
384,3.071330,
385,2.994508,
386,3.005785,
387,3.035428,
388,2.874885,
389,2.929257,
390,3.184764,
391,3.378417,
392,3.030977,
393,3.049074,
394,2.883798,
395,3.239020,
396,3.410164,
397,3.123926,
398,3.264624,
399,3.095920,3.225795
