step,loss,eval_loss
0,3.147733,3.017905
1,3.380783,
2,3.153753,
3,3.302109,
4,2.931618,
5,2.917779,
6,2.880319,
7,3.049945,
8,3.018046,
9,3.148514,
10,3.051039,
11,3.038691,
12,2.754018,
13,3.083099,
14,2.756342,
15,2.902690,
16,3.020475,
17,2.987211,
18,2.887668,
19,3.084779,
20,3.028363,
21,3.057004,
22,2.904664,
23,2.941280,
24,2.943773,
25,2.948278,2.921776
26,3.162641,
27,3.030859,
28,2.918397,
29,2.896104,
30,2.888431,
31,3.073920,
32,3.017071,
33,3.034460,
34,3.061063,
35,2.922024,
36,2.974050,
37,3.008121,
38,2.741212,
39,2.843133,
40,2.940465,
41,2.984040,
42,2.923811,
43,3.009580,
44,2.909303,
45,2.838049,
46,2.849864,
47,2.698799,
48,2.856868,
49,2.900737,
50,2.757997,2.836419
51,3.147302,
52,2.922402,
53,2.954527,
54,2.851881,
55,2.836196,
56,2.918588,
57,2.962848,
58,2.751851,
59,2.723355,
60,3.010743,
61,2.897639,
62,2.939084,
63,2.822072,
64,3.072100,
65,2.947148,
66,2.688123,
67,2.946423,
68,2.594261,
69,2.701906,
70,2.830523,
71,2.754192,
72,2.743953,
73,2.900875,
74,2.666692,
75,2.856302,2.796941
76,2.606877,
77,2.742765,
78,2.741520,
79,2.705116,
80,2.785290,
81,3.019811,
82,2.865538,
83,2.727025,
84,2.794385,
85,2.674173,
86,3.001230,
87,2.879570,
88,2.834440,
89,2.816274,
90,2.622756,
91,2.978481,
92,3.012723,
93,2.867709,
94,2.744847,
95,2.578614,
96,2.731188,
97,2.957813,
98,2.919870,
99,2.820857,
100,2.810906,2.775453
101,2.744999,
102,3.056306,
103,2.879532,
104,2.964160,
105,2.686410,
106,2.593101,
107,2.807176,
108,2.792737,
109,2.824789,
110,2.701699,
111,2.696153,
112,2.673774,
113,2.851287,
114,2.782364,
115,2.810534,
116,2.541712,
117,2.765213,
118,2.856206,
119,2.843261,
120,2.651159,
121,2.850478,
122,2.840665,
123,2.816511,
124,2.834970,
125,2.779702,2.763730
126,2.903342,
127,2.812774,
128,2.778017,
129,2.771597,
130,2.928098,
131,2.820721,
132,2.549966,
133,2.966938,
134,2.775764,
135,2.767765,
136,2.971123,
137,2.869950,
138,2.777109,
139,2.690398,
140,2.675032,
141,2.709046,
142,2.751353,
143,2.991519,
144,2.788394,
145,2.943787,
146,2.788798,
147,2.849184,
148,2.814807,
149,2.690984,
150,2.851840,2.751632
151,2.838583,
152,2.788715,
153,2.719180,
154,2.684626,
155,2.538979,
156,2.858352,
157,2.675234,
158,2.840682,
159,2.687078,
160,2.802134,
161,2.867556,
162,2.748455,
163,2.903897,
164,2.836249,
165,2.700862,
166,2.553892,
167,2.648799,
168,2.627537,
169,2.813004,
170,2.796433,
171,2.701209,
172,2.916727,
173,2.722820,
174,2.899168,
175,2.680652,2.742112
176,2.741903,
177,2.934259,
178,2.806361,
179,2.980746,
180,2.797607,
181,2.718230,
182,2.780805,
183,2.942112,
184,2.855523,
185,2.822118,
186,2.727209,
187,2.669023,
188,2.772906,
189,2.719557,
190,2.844433,
191,2.648358,
192,2.710202,
193,2.827449,
194,2.721053,
195,2.926429,
196,2.899838,
197,2.665498,
198,2.665044,
199,2.741895,
200,2.798011,2.736870
201,2.893192,
202,2.697659,
203,2.892549,
204,2.715990,
205,2.847045,
206,2.829810,
207,2.809417,
208,2.556800,
209,2.497642,
210,2.819137,
211,2.622246,
212,2.935034,
213,2.786252,
214,2.800082,
215,2.542914,
216,2.867710,
217,3.046825,
218,2.672884,
219,2.828523,
220,2.815326,
221,2.619411,
222,3.001963,
223,2.761971,
224,2.722748,
225,3.023165,2.730139
226,2.760585,
227,2.762262,
228,2.902926,
229,2.826960,
230,2.831377,
231,2.657593,
232,2.543014,
233,2.787909,
234,2.884631,
235,2.685953,
236,2.898011,
237,2.735921,
238,2.686334,
239,2.644267,
240,2.694994,
241,2.751988,
242,2.697857,
243,2.781804,
244,2.907688,
245,2.796729,
246,2.748390,
247,2.583692,
248,2.822098,
249,2.711536,
250,2.665761,2.721349
251,2.914542,
252,2.584311,
253,2.578789,
254,2.697689,
255,2.695170,
256,2.679933,
257,2.627235,
258,2.701812,
259,2.537944,
260,2.743274,
261,2.684180,
262,2.865235,
263,2.716655,
264,2.883602,
265,2.515231,
266,2.629545,
267,2.786412,
268,2.515724,
269,2.699994,
270,2.760074,
271,2.738451,
272,2.752956,
273,2.960995,
274,2.875212,
275,2.828146,2.717676
276,2.770695,
277,2.623728,
278,2.693537,
279,2.904670,
280,2.763382,
281,2.730462,
282,2.653244,
283,2.618915,
284,2.765903,
285,2.774330,
286,2.756636,
287,2.872936,
288,2.896140,
289,2.845815,
290,2.722300,
291,2.507633,
292,2.564411,
293,2.801431,
294,2.840523,
295,2.797199,
296,2.845231,
297,2.623379,
298,2.742902,
299,2.895265,
300,2.915391,2.714548
301,2.713873,
302,2.757758,
303,2.629854,
304,2.880581,
305,2.833435,
306,2.842887,
307,2.839410,
308,2.506083,
309,2.740483,
310,2.659314,
311,2.834595,
312,2.725687,
313,2.846268,
314,2.875721,
315,2.972946,
316,2.792778,
317,2.868830,
318,2.764999,
319,2.619178,
320,2.553323,
321,3.077612,
322,3.068733,
323,2.892750,
324,2.902702,
325,2.548089,2.710812
326,2.719567,
327,2.808210,
328,2.747699,
329,2.777241,
330,2.626337,
331,2.778576,
332,2.905707,
333,2.777517,
334,2.591721,
335,2.639422,
336,2.898009,
337,2.834212,
338,2.819188,
339,2.718476,
340,2.667742,
341,2.631907,
342,2.608604,
343,2.744304,
344,2.648898,
345,2.818762,
346,2.767094,
347,2.619600,
348,2.780317,
349,2.741219,
350,2.749620,2.704803
351,2.514366,
352,2.873140,
353,2.621544,
354,2.813962,
355,2.794059,
356,2.676601,
357,2.841179,
358,2.834777,
359,2.852453,
360,2.562060,
361,2.874619,
362,2.889533,
363,2.751624,
364,2.997761,
365,2.528545,
366,2.970808,
367,2.706042,
368,2.752994,
369,2.742369,
370,2.862941,
371,2.641822,
372,2.785534,
373,2.683615,
374,2.695666,
375,2.962611,2.703521
376,2.563013,
377,2.472911,
378,2.871785,
379,2.714729,
380,2.786584,
381,3.096069,
382,2.516034,
383,2.973333,
384,2.744130,
385,2.722474,
386,2.748633,
387,2.698946,
388,2.574434,
389,2.604023,
390,2.754489,
391,2.921265,
392,2.758086,
393,2.720923,
394,2.581786,
395,2.780226,
396,2.994018,
397,2.758591,
398,2.880709,
399,2.674956,2.699113
