step,loss,eval_loss
293,2.782079,
294,2.816448,
295,2.771988,
296,2.819971,
297,2.602331,
298,2.707598,
299,2.873233,
300,2.893680,2.701566
301,2.688070,
302,2.734902,
303,2.606729,
304,2.845634,
305,2.827181,
306,2.830201,
307,2.818910,
308,2.450841,
309,2.716773,
310,2.642074,
311,2.800498,
312,2.699119,
313,2.817768,
314,2.834652,
315,2.946390,
316,2.771411,
317,2.852955,
318,2.734283,
319,2.583728,
320,2.512043,
321,3.051960,
322,3.031246,
323,2.872279,
324,2.877711,
325,2.525222,2.699754
326,2.671928,
327,2.784122,
328,2.713856,
329,2.744223,
330,2.585272,
331,2.736777,
332,2.884537,
333,2.735582,
334,2.572078,
335,2.603723,
336,2.870555,
337,2.802540,
338,2.785597,
339,2.701300,
340,2.629475,
341,2.590518,
342,2.589019,
343,2.713185,
344,2.612979,
345,2.787114,
346,2.739144,
347,2.606384,
348,2.762152,
349,2.714380,
350,2.721943,2.692506
351,2.487344,
352,2.851307,
353,2.605483,
354,2.786410,
355,2.753719,
356,2.643364,
357,2.813521,
358,2.812278,
359,2.842202,
360,2.523947,
361,2.842286,
362,2.856199,
363,2.728202,
364,2.960493,
365,2.502555,
366,2.941792,
367,2.677125,
368,2.724200,
369,2.713932,
370,2.827295,
371,2.599506,
372,2.745009,
373,2.645433,
374,2.662332,
375,2.945516,2.693402
376,2.530277,
377,2.441350,
378,2.838841,
379,2.681612,
380,2.749729,
381,3.046100,
382,2.481879,
383,2.946238,
384,2.708074,
385,2.678412,
386,2.700564,
387,2.662653,
388,2.547559,
389,2.572476,
390,2.738489,
391,2.903039,
392,2.712779,
393,2.695332,
394,2.555815,
395,2.770772,
396,2.971033,
397,2.726050,
398,2.854687,
399,2.652594,2.689151
