step,loss,eval_loss
152,3.062883,
153,3.004992,
154,2.917974,
155,2.811104,
156,3.143812,
157,2.938710,
158,3.136566,
159,2.994994,
160,3.162406,
161,3.112859,
162,3.043704,
163,3.267473,
164,3.151753,
165,3.042977,
166,2.880748,
167,2.976662,
168,2.926757,
169,3.100188,
170,3.130491,
171,3.015637,
172,3.295196,
173,3.039360,
174,3.207629,
175,2.962268,3.121780
176,3.046002,
177,3.263397,
178,3.236852,
179,3.332273,
180,3.339083,
181,3.347328,
182,3.440079,
183,3.485644,
184,3.310574,
185,3.260067,
186,3.099905,
187,3.001668,
188,3.149602,
189,3.056879,
190,3.231658,
191,3.018031,
192,3.042320,
193,3.124795,
194,3.098802,
195,3.278016,
196,3.267008,
197,2.929790,
198,3.008354,
199,2.995459,
200,3.133740,3.208962
201,3.216240,
202,3.016132,
203,3.269044,
204,2.926458,
205,3.148850,
206,3.179172,
207,3.203782,
208,2.883081,
209,2.762818,
210,3.179240,
211,2.907668,
212,3.202380,
213,3.136258,
214,3.180743,
215,2.918409,
216,3.149471,
217,3.405686,
218,2.906312,
219,3.129854,
220,3.219375,
221,3.009594,
222,3.376900,
223,3.088494,
224,3.047303,
225,3.410197,3.170864
226,3.040726,
227,3.186818,
228,3.319291,
229,3.177107,
230,3.133379,
231,2.934429,
232,2.844893,
233,3.114899,
234,3.319339,
235,3.026578,
236,3.293671,
237,3.048266,
238,3.014857,
239,2.987516,
240,3.059051,
241,3.098533,
242,3.058028,
243,3.099808,
244,3.230412,
245,3.110670,
246,3.103141,
247,2.957772,
248,3.174556,
249,3.072352,
250,3.001755,3.162568
251,3.315796,
252,2.899866,
253,2.908751,
254,3.085768,
255,2.984040,
256,2.975345,
257,2.910160,
258,3.120028,
259,2.914239,
260,3.020474,
261,3.020009,
262,3.115915,
263,3.022507,
264,3.226270,
265,2.833034,
266,2.905211,
267,3.113005,
268,2.833226,
269,2.936948,
270,3.132127,
271,3.092247,
272,3.163434,
273,3.304099,
274,3.201967,
275,3.183543,3.179216
276,3.154987,
277,2.848099,
278,3.010436,
279,3.280391,
280,3.109674,
281,3.066673,
282,2.979280,
283,3.025448,
284,3.108793,
285,3.099600,
286,3.070175,
287,3.192531,
288,3.217283,
289,3.271279,
290,3.060944,
291,2.756773,
292,2.855393,
293,3.200035,
294,3.201212,
295,3.205009,
296,3.270818,
297,2.951534,
298,3.095116,
299,3.320414,
300,3.246191,3.178227
301,3.047971,
302,3.118905,
303,3.025703,
304,3.281694,
305,3.256672,
306,3.253853,
307,3.239564,
308,2.720320,
309,3.118478,
310,3.005949,
311,3.133550,
312,3.101301,
313,3.215193,
314,3.180351,
315,3.377379,
316,3.209062,
317,3.186796,
318,3.123095,
319,2.891436,
320,2.813421,
321,3.407878,
322,3.391484,
323,3.358397,
324,3.219951,
325,2.849363,3.178251
326,3.000636,
327,3.171330,
328,3.049176,
329,3.124556,
330,3.001336,
331,3.034360,
332,3.322798,
333,3.027445,
334,2.942498,
335,2.886155,
336,3.259506,
337,3.124692,
338,3.161876,
339,3.099061,
340,3.007142,
341,2.928250,
342,2.981048,
343,3.087894,
344,2.938324,
345,3.226698,
346,3.117437,
347,3.088925,
348,3.205528,
349,3.054933,
350,3.137866,3.179169
351,2.894296,
352,3.232542,
353,2.986236,
354,3.223796,
355,3.192190,
356,2.991181,
357,3.190054,
358,3.197919,
359,3.279691,
360,2.846645,
361,3.231292,
362,3.245829,
363,3.194513,
364,3.443744,
365,2.842962,
366,3.276742,
367,3.009391,
368,3.128436,
369,3.110246,
370,3.140068,
371,2.945611,
372,3.108189,
373,2.975542,
374,3.018919,
375,3.398353,3.194561
376,2.846933,
377,2.827960,
378,3.256023,
379,3.066720,
380,3.153198,
381,3.421062,
382,2.848701,
383,3.347619,
384,3.053755,
385,2.979516,
386,3.010157,
387,3.038165,
388,2.907938,
389,2.917552,
390,3.165813,
391,3.405644,
392,3.053793,
393,3.029801,
394,2.870250,
395,3.226224,
396,3.383357,
397,3.121602,
398,3.247075,
399,3.040882,3.156308
