step,loss,eval_loss
206,2.867538,
207,2.847863,
208,2.574434,
209,2.493429,
210,2.841660,
211,2.670723,
212,2.952746,
213,2.829666,
214,2.835886,
215,2.579420,
216,2.887658,
217,3.090613,
218,2.676001,
219,2.844080,
220,2.840466,
221,2.659855,
222,3.014101,
223,2.784844,
224,2.741139,
225,3.088621,2.784782
226,2.788607,
227,2.802743,
228,2.942752,
229,2.837717,
230,2.864006,
231,2.649797,
232,2.550047,
233,2.783157,
234,2.970093,
235,2.709977,
236,2.965837,
237,2.765182,
238,2.725230,
239,2.662604,
240,2.723056,
241,2.757169,
242,2.726721,
243,2.786018,
244,2.929964,
245,2.814294,
246,2.763047,
247,2.619287,
248,2.864453,
249,2.737875,
250,2.641853,2.780087
251,2.965319,
252,2.624781,
253,2.608997,
254,2.756492,
255,2.711754,
256,2.685582,
257,2.617020,
258,2.738698,
259,2.550911,
260,2.723281,
261,2.670467,
262,2.871416,
263,2.718952,
264,2.903743,
265,2.526943,
266,2.635609,
267,2.803319,
268,2.538703,
269,2.667119,
270,2.828382,
271,2.766873,
272,2.821300,
273,2.982629,
274,2.880645,
275,2.852278,2.793588
276,2.811632,
277,2.605520,
278,2.710808,
279,2.953112,
280,2.797252,
281,2.770880,
282,2.673632,
283,2.672981,
284,2.805611,
285,2.787556,
286,2.784585,
287,2.905417,
288,2.911101,
289,2.893993,
290,2.765294,
291,2.499559,
292,2.576445,
293,2.869673,
294,2.874745,
295,2.853140,
296,2.900692,
297,2.663486,
298,2.777529,
299,2.952542,
300,2.940027,2.793212
301,2.743171,
302,2.781621,
303,2.673319,
304,2.902582,
305,2.910810,
306,2.907352,
307,2.890282,
308,2.483932,
309,2.796961,
310,2.699344,
311,2.838454,
312,2.780479,
313,2.893956,
314,2.870709,
315,3.000849,
316,2.841686,
317,2.922979,
318,2.788298,
319,2.619667,
320,2.549534,
321,3.113895,
322,3.092120,
323,2.949137,
324,2.926731,
325,2.577421,2.793511
326,2.705047,
327,2.851144,
328,2.774016,
329,2.787967,
330,2.656016,
331,2.774633,
332,2.970945,
333,2.761216,
334,2.645962,
335,2.643336,
336,2.933788,
337,2.853997,
338,2.849017,
339,2.782242,
340,2.686676,
341,2.624717,
342,2.658608,
343,2.772702,
344,2.671838,
345,2.850739,
346,2.798599,
347,2.680959,
348,2.851537,
349,2.756547,
350,2.792246,2.785850
351,2.549316,
352,2.928958,
353,2.679897,
354,2.866425,
355,2.810593,
356,2.685051,
357,2.873620,
358,2.869878,
359,2.933280,
360,2.550770,
361,2.888993,
362,2.908690,
363,2.791688,
364,3.026921,
365,2.547827,
366,2.992835,
367,2.731369,
368,2.778227,
369,2.767754,
370,2.877103,
371,2.643351,
372,2.794921,
373,2.702173,
374,2.712580,
375,3.020825,2.789039
376,2.568668,
377,2.517445,
378,2.916824,
379,2.741654,
380,2.805637,
381,3.080116,
382,2.543029,
383,3.016531,
384,2.765960,
385,2.702272,
386,2.740026,
387,2.719861,
388,2.609669,
389,2.628935,
