step,loss,eval_loss
0,3.147734,3.018054
1,3.380943,
2,3.154198,
3,3.303108,
4,2.933129,
5,2.919569,
6,2.883696,
7,3.053767,
8,3.023124,
9,3.155034,
10,3.058701,
11,3.047000,
12,2.762490,
13,3.094069,
14,2.769961,
15,2.917547,
16,3.032629,
17,3.001911,
18,2.901351,
19,3.099230,
20,3.045462,
21,3.074085,
22,2.926751,
23,2.962698,
24,2.960025,
25,2.966821,2.941431
26,3.181235,
27,3.055809,
28,2.937659,
29,2.922370,
30,2.912755,
31,3.095573,
32,3.031929,
33,3.054823,
34,3.093028,
35,2.943806,
36,2.994502,
37,3.030356,
38,2.767394,
39,2.867733,
40,2.968868,
41,3.006366,
42,2.948855,
43,3.036222,
44,2.935538,
45,2.862993,
46,2.879641,
47,2.719630,
48,2.879912,
49,2.922333,
50,2.783344,2.856870
51,3.168704,
52,2.948016,
53,2.979531,
54,2.876430,
55,2.856513,
56,2.936823,
57,2.979610,
58,2.774605,
59,2.743920,
60,3.025884,
61,2.917738,
62,2.959724,
63,2.838611,
64,3.090084,
65,2.965111,
66,2.702710,
67,2.960401,
68,2.618753,
69,2.722197,
70,2.850616,
71,2.766535,
72,2.755165,
73,2.916301,
74,2.685264,
75,2.871407,2.810838
76,2.627076,
77,2.760402,
78,2.756859,
79,2.717931,
80,2.804904,
81,3.031961,
82,2.881712,
83,2.741051,
84,2.810889,
85,2.686466,
86,3.017460,
87,2.893258,
88,2.850555,
89,2.832760,
90,2.633920,
91,2.992404,
92,3.023154,
93,2.880663,
94,2.758192,
95,2.591571,
96,2.740918,
97,2.971820,
98,2.933138,
99,2.833146,
100,2.824847,2.787659
101,2.754087,
102,3.068276,
103,2.888998,
104,2.974007,
105,2.700295,
106,2.605371,
107,2.818161,
108,2.804844,
109,2.836389,
110,2.717159,
111,2.706875,
112,2.685046,
113,2.860549,
114,2.792861,
115,2.821521,
116,2.554291,
117,2.770515,
118,2.866949,
119,2.854542,
120,2.659140,
121,2.854669,
122,2.848327,
123,2.825851,
124,2.845243,
125,2.789431,2.773214
126,2.909842,
127,2.824797,
128,2.790242,
129,2.779978,
130,2.937010,
131,2.832721,
132,2.563434,
133,2.976442,
134,2.780460,
135,2.776326,
136,2.977529,
137,2.879714,
138,2.787818,
139,2.698577,
140,2.682896,
141,2.716399,
142,2.763590,
143,3.001062,
144,2.797916,
145,2.949277,
146,2.795783,
147,2.858155,
148,2.821687,
149,2.697261,
150,2.858871,2.760502
151,2.846660,
152,2.797905,
153,2.728072,
154,2.692487,
155,2.545415,
156,2.868784,
157,2.686745,
158,2.848276,
159,2.693344,
160,2.811034,
161,2.874768,
162,2.754035,
163,2.908656,
164,2.845064,
165,2.709117,
166,2.562440,
167,2.659095,
168,2.634135,
169,2.820412,
170,2.804666,
171,2.707558,
172,2.923138,
173,2.731002,
174,2.905702,
175,2.687000,2.749946
176,2.748641,
177,2.942830,
178,2.815707,
179,2.988017,
180,2.801440,
181,2.726219,
182,2.789844,
183,2.949593,
184,2.862213,
185,2.826690,
186,2.735904,
187,2.677445,
188,2.775121,
189,2.726430,
190,2.849996,
191,2.655501,
192,2.716803,
193,2.836080,
194,2.729973,
195,2.934608,
196,2.906680,
