step,loss,eval_loss
390,2.800016,
391,2.996506,
392,2.742492,
393,2.752457,
394,2.594132,
395,2.846635,
396,3.036553,
397,2.773299,
398,2.919016,
399,2.722900,2.763885
