step,loss,eval_loss
390,2.932543,
391,3.131877,
392,2.868400,
393,2.860850,
394,2.716700,
395,2.984877,
396,3.198515,
397,2.933269,
398,3.080712,
399,2.867761,2.914113
