step,loss,eval_loss
271,3.504569,
272,3.573881,
273,3.716922,
274,3.604034,
275,3.533567,3.606500
276,3.495238,
277,3.213107,
278,3.413450,
279,3.592711,
280,3.482791,
281,3.328178,
282,3.224561,
283,3.281117,
284,3.360894,
285,3.409605,
286,3.402577,
287,3.563687,
288,3.612497,
289,3.606969,
290,3.425909,
291,3.077683,
292,3.148101,
293,3.531038,
294,3.462482,
295,3.493875,
296,3.651962,
297,3.262326,
298,3.429929,
299,3.579651,
300,3.513982,3.528093
301,3.318046,
302,3.402107,
303,3.345157,
304,3.548450,
305,3.537422,
306,3.510989,
307,3.466803,
308,2.977915,
309,3.488399,
310,3.275573,
311,3.473123,
312,3.445817,
313,3.511916,
314,3.435013,
315,3.715751,
316,3.472297,
317,3.474157,
318,3.393855,
319,3.201889,
320,3.109632,
321,3.717745,
322,3.713783,
323,3.632543,
324,3.542687,
325,3.114631,3.475804
326,3.263341,
327,3.446577,
328,3.305072,
329,3.415337,
330,3.284818,
331,3.354276,
332,3.616789,
333,3.241040,
334,3.207649,
335,3.170064,
336,3.539858,
337,3.380447,
338,3.472583,
339,3.341287,
340,3.287348,
341,3.167384,
342,3.232345,
343,3.328973,
344,3.261775,
345,3.487435,
346,3.388833,
347,3.228735,
348,3.503183,
349,3.309662,
350,3.352147,3.443236
351,3.135975,
352,3.525289,
353,3.214054,
354,3.466810,
355,3.419202,
356,3.190650,
357,3.484590,
358,3.474852,
359,3.512684,
360,3.079853,
361,3.425343,
362,3.474562,
363,3.408019,
364,3.702965,
365,3.116733,
366,3.545883,
367,3.224926,
368,3.394102,
369,3.429191,
370,3.420787,
371,3.255946,
372,3.347526,
373,3.168993,
374,3.231615,
375,3.620699,3.410754
376,3.085808,
377,3.032619,
378,3.501997,
379,3.372879,
380,3.435564,
381,3.693390,
382,3.090356,
383,3.606904,
384,3.342422,
385,3.274850,
386,3.331842,
387,3.359888,
388,3.126668,
389,3.182333,
390,3.445681,
391,3.644034,
392,3.318014,
393,3.303054,
394,3.081590,
395,3.565318,
396,3.648296,
397,3.295693,
398,3.463713,
399,3.247287,3.382554
