step,loss,eval_loss
276,3.655024,
277,3.291401,
278,3.492310,
279,3.765685,
280,3.669056,
281,3.563722,
282,3.442837,
283,3.542617,
284,3.588495,
285,3.640971,
286,3.579806,
287,3.689584,
288,3.931391,
289,3.902308,
290,3.644329,
291,3.288146,
292,3.348684,
293,3.755388,
294,3.724071,
295,3.874448,
296,3.915779,
297,3.464046,
298,3.630635,
299,3.811347,
300,3.712547,3.808366
301,3.508884,
302,3.653297,
303,3.495303,
304,3.753282,
305,3.822886,
306,3.740484,
307,3.717247,
308,3.178002,
309,3.796458,
310,3.656454,
311,4.026975,
312,3.744356,
313,3.917470,
314,3.714285,
315,3.941571,
316,3.824680,
317,3.780477,
318,3.642456,
319,3.367994,
320,3.339593,
321,3.962304,
322,3.961805,
323,3.898620,
324,3.756910,
325,3.367014,4.037168
326,3.853652,
327,3.766360,
328,3.590224,
329,3.718184,
330,3.643986,
331,3.652025,
332,3.845137,
333,3.461926,
334,3.520868,
335,3.379654,
336,3.765073,
337,3.577339,
338,3.666198,
339,3.535951,
340,3.452109,
341,3.470479,
342,3.445270,
343,3.602540,
344,3.412992,
345,3.737421,
346,3.581634,
347,3.453997,
348,3.712980,
349,3.501592,
350,3.557340,3.723676
351,3.387004,
352,3.685355,
353,3.508994,
354,3.638913,
355,3.674426,
356,3.399807,
357,3.669586,
358,3.756224,
359,3.823791,
360,3.321845,
361,3.672087,
362,3.761162,
363,3.732136,
364,3.979306,
365,3.385444,
366,3.735151,
367,3.433846,
368,3.673806,
369,3.746878,
370,3.713336,
371,3.554047,
372,3.625884,
373,3.424838,
374,3.515465,
375,3.911622,3.845403
376,3.369116,
377,3.470395,
378,3.888961,
379,3.603269,
380,3.710023,
381,3.909102,
382,3.332561,
383,3.906667,
384,3.524212,
385,3.458202,
386,3.480658,
387,3.514872,
388,3.328758,
389,3.392018,
