step,loss,eval_loss
0,3.147733,2.997081
1,3.359499,
2,3.097300,
3,3.215481,
4,2.839231,
5,2.831302,
6,2.752252,
7,2.937782,
8,2.877341,
9,2.985686,
10,2.878163,
11,2.899888,
12,2.651711,
13,3.004512,
14,2.587523,
15,2.753410,
16,2.978855,
17,2.903208,
18,2.798911,
19,3.040981,
20,2.943200,
21,2.966504,
22,2.800070,
23,2.893078,
24,2.940733,
25,2.930334,2.930575
26,3.152717,
27,3.039102,
28,2.931763,
29,2.950453,
30,2.916821,
31,3.075371,
32,3.108001,
33,3.105934,
34,3.114023,
35,3.016447,
36,3.075814,
37,3.098212,
38,2.804693,
39,2.931059,
40,3.061413,
41,3.123781,
42,3.060222,
43,3.136819,
44,3.107919,
45,3.040008,
46,3.007051,
47,2.924688,
48,3.125783,
49,3.167982,
50,2.965420,3.165528
51,3.408370,
52,3.106334,
53,3.253555,
54,3.185212,
55,3.121052,
56,3.277763,
57,3.294255,
58,3.064884,
59,3.023357,
60,3.374690,
61,3.277672,
62,3.196565,
63,3.160033,
64,3.336485,
65,3.221361,
66,3.057243,
67,3.280907,
68,2.990810,
69,3.074094,
70,3.327563,
71,3.280416,
72,3.240587,
73,3.401103,
74,3.011861,
75,3.195303,3.251599
76,2.956864,
77,3.081564,
78,3.134027,
79,3.251687,
80,3.148905,
81,3.402010,
82,3.219562,
83,3.335901,
84,3.314389,
85,3.144712,
86,3.496279,
87,3.307410,
88,3.237543,
89,3.241688,
90,3.016035,
91,3.423920,
92,3.559708,
93,3.353968,
94,3.211847,
95,2.988527,
96,3.168350,
97,3.406677,
98,3.393914,
99,3.274423,
100,3.260292,3.383737
101,3.247623,
102,3.578682,
103,3.359885,
104,3.507164,
105,3.259304,
106,3.022222,
107,3.280606,
108,3.247937,
109,3.325211,
110,3.150565,
111,3.166196,
112,3.105940,
113,3.294826,
114,3.202350,
115,3.254780,
116,2.960609,
117,3.230739,
118,3.266150,
119,3.286421,
120,3.109410,
121,3.452435,
122,3.267612,
123,3.309642,
124,3.297629,
125,3.343340,3.380202
126,3.385064,
127,3.276657,
128,3.234671,
129,3.233050,
130,3.411069,
131,3.317969,
132,2.943716,
133,3.439694,
134,3.347689,
135,3.335680,
136,3.527184,
137,3.378363,
138,3.200523,
139,3.187423,
140,3.210944,
141,3.296790,
142,3.290548,
143,3.589281,
144,3.247524,
145,3.535995,
146,3.327905,
147,3.286245,
148,3.292511,
149,3.163547,
150,3.331144,3.332321
151,3.315519,
152,3.268050,
153,3.206774,
154,3.139880,
155,3.037213,
156,3.306658,
157,3.108878,
158,3.315620,
159,3.163097,
160,3.290872,
161,3.294855,
162,3.225643,
163,3.502607,
164,3.362503,
165,3.200964,
166,3.024540,
167,3.200496,
168,3.098847,
169,3.306678,
170,3.342352,
171,3.161424,
172,3.419544,
173,3.178931,
174,3.373668,
175,3.082890,3.312391
176,3.206193,
177,3.454658,
178,3.232694,
179,3.460253,
180,3.274038,
181,3.221380,
182,3.241820,
183,3.531345,
184,3.382197,
185,3.381470,
186,3.208768,
187,3.128255,
188,3.289219,
189,3.289592,
190,3.395674,
191,3.141932,
192,3.187512,
193,3.270454,
194,3.279397,
195,3.429308,
196,3.433320,
197,3.070227,
198,3.181816,
199,3.137295,
200,3.211779,3.335433
201,3.322802,
202,3.128750,
203,3.341199,
204,3.105691,
205,3.353315,
206,3.436365,
207,3.374402,
208,3.019950,
209,2.968676,
210,3.461889,
211,3.179452,
212,3.434948,
213,3.349500,
214,3.458970,
215,3.096219,
216,3.341704,
217,3.593545,
218,3.095346,
219,3.333963,
220,3.364104,
221,3.148625,
222,3.495881,
223,3.261823,
224,3.187038,
225,3.615106,3.348391
226,3.238685,
227,3.344587,
228,3.503133,
229,3.381631,
230,3.337740,
231,3.144704,
232,2.962338,
233,3.269608,
234,3.491011,
235,3.222806,
236,3.459226,
237,3.251212,
238,3.160105,
239,3.113305,
240,3.184506,
241,3.255503,
242,3.242400,
243,3.229040,
244,3.400060,
245,3.275573,
246,3.224303,
247,3.137809,
248,3.354239,
249,3.232638,
250,3.141541,3.354585
251,3.476870,
252,3.042067,
253,3.042585,
254,3.285074,
255,3.174867,
256,3.170790,
257,3.122147,
258,3.307625,
259,3.054204,
260,3.176153,
261,3.181417,
262,3.336349,
263,3.229822,
264,3.392432,
265,3.008925,
266,3.072323,
267,3.323050,
268,3.028576,
269,3.139410,
270,3.320746,
271,3.250755,
272,3.334041,
273,3.458906,
274,3.381650,
275,3.376478,3.374036
276,3.329445,
277,3.003813,
278,3.188308,
279,3.413491,
280,3.289439,
281,3.233651,
282,3.207906,
283,3.235894,
284,3.283448,
285,3.296077,
286,3.253844,
287,3.335030,
288,3.399249,
289,3.405404,
290,3.267170,
291,2.930219,
292,3.042005,
293,3.383505,
294,3.354914,
295,3.427528,
296,3.525234,
297,3.175583,
298,3.309745,
299,3.502390,
300,3.404497,3.400371
301,3.190090,
302,3.342247,
303,3.187835,
304,3.420959,
305,3.449074,
306,3.376395,
307,3.396284,
308,2.905872,
309,3.397125,
310,3.231482,
311,3.397931,
312,3.350960,
313,3.510893,
314,3.472621,
315,3.696263,
316,3.459254,
317,3.439700,
318,3.311323,
319,3.085639,
320,3.000106,
321,3.634819,
322,3.633140,
323,3.562618,
324,3.444588,
325,3.023452,3.424608
326,3.203659,
327,3.391836,
328,3.230014,
329,3.361370,
330,3.193297,
331,3.282833,
332,3.556388,
333,3.161989,
334,3.136470,
335,3.073802,
336,3.433426,
337,3.314881,
338,3.346299,
339,3.243056,
340,3.132515,
341,3.094227,
342,3.135199,
343,3.248926,
344,3.126398,
345,3.391675,
346,3.298764,
347,3.146329,
348,3.386306,
349,3.219057,
350,3.265176,3.364262
351,3.088475,
352,3.389866,
353,3.155184,
354,3.340137,
355,3.308148,
356,3.099924,
357,3.361494,
358,3.384193,
359,3.422512,
360,2.980913,
361,3.433905,
362,3.405470,
363,3.383510,
364,3.647087,
365,3.066754,
366,3.508647,
367,3.185947,
368,3.406119,
369,3.379036,
370,3.374698,
371,3.200154,
372,3.300773,
373,3.115043,
374,3.183722,
375,3.621716,3.392940
376,3.058797,
377,2.983755,
378,3.452841,
379,3.256374,
380,3.321842,
381,3.625959,
382,3.026747,
383,3.524574,
384,3.214226,
385,3.135404,
386,3.161239,
387,3.224474,
388,3.054085,
389,3.088007,
390,3.351679,
391,3.558422,
392,3.226958,
393,3.273112,
394,3.099597,
395,3.536060,
396,3.624446,
397,3.378102,
398,3.537024,
399,3.325137,3.391477
